count,taxon.id,taxon.rank,taxon.rank_level,taxon.iconic_taxon_id,taxon.ancestor_ids,taxon.is_active,taxon.name,taxon.parent_id,taxon.ancestry,taxon.extinct,taxon.taxon_changes_count,taxon.taxon_schemes_count,taxon.observations_count,taxon.current_synonymous_taxon_ids,taxon.atlas_id,taxon.complete_species_count,taxon.wikipedia_url,taxon.iconic_taxon_name,taxon.preferred_common_name,taxon.preferred_establishment_means,taxon.default_photo.id,taxon.default_photo.license_code,taxon.default_photo.attribution,taxon.default_photo.url,taxon.default_photo.flags,taxon.default_photo.attribution_name,taxon.default_photo.square_url,taxon.default_photo.medium_url,taxon.default_photo.original_dimensions.height,taxon.default_photo.original_dimensions.width,taxon.flag_counts.resolved,taxon.flag_counts.unresolved,taxon.establishment_means.id,taxon.establishment_means.establishment_means,taxon.establishment_means.place.id,taxon.establishment_means.place.name,taxon.establishment_means.place.display_name,taxon.establishment_means.place.ancestry,taxon.conservation_status.id,taxon.conservation_status.source_id,taxon.conservation_status.user_id,taxon.conservation_status.authority,taxon.conservation_status.status,taxon.conservation_status.status_name,taxon.conservation_status.geoprivacy,taxon.conservation_status.iucn,taxon.conservation_status.place.id,taxon.conservation_status.place.name,taxon.conservation_status.place.display_name,taxon.conservation_status.place.ancestry,taxon.conservation_status.place_id
16,48363,species,10,47126,,TRUE,Tecoma stans,48376,48460/47126/211194/47125/47124/48151/48377/604091/48376,FALSE,0,5,36374,NA,NA,NA,http://en.wikipedia.org/wiki/Tecoma_stans,Plantae,yellow trumpet flower,native,248877294,cc-by-nc,"(c) lyndahicklin_05, some rights reserved (CC BY-NC), uploaded by lyndahicklin_05",https://inaturalist-open-data.s3.amazonaws.com/photos/248877294/square.jpeg,,lyndahicklin_05,https://inaturalist-open-data.s3.amazonaws.com/photos/248877294/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/248877294/medium.jpeg,2048,1542,5,0,17396195,native,21,Florida,"Florida, US",97394/1,97127,8,NA,NatureServe,n1n3,critically imperiled,NA,40,1,United States,United States,97394,NA
16,49192,species,10,47126,,TRUE,Castanea mollissima,49187,48460/47126/211194/47125/47124/47853/47852/49187,FALSE,0,3,5292,NA,NA,NA,http://en.wikipedia.org/wiki/Castanea_mollissima,Plantae,Chinese chestnut,introduced,11379193,cc0,"no rights reserved, uploaded by Ken Kneidel",https://inaturalist-open-data.s3.amazonaws.com/photos/11379193/square.jpeg,,Ken Kneidel,https://inaturalist-open-data.s3.amazonaws.com/photos/11379193/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/11379193/medium.jpeg,486,648,0,0,66393237,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,51875,species,10,47126,,TRUE,Trifolium pratense,1582389,48460/47126/211194/47125/47124/47123/47122/507502/512504/51876/967289/1582389,FALSE,0,8,185070,NA,NA,NA,http://en.wikipedia.org/wiki/Trifolium_pratense,Plantae,Red Clover,introduced,10029907,cc-by-sa,"(c) Andreas Rockstein, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/10029907/square.jpg,,Andreas Rockstein,https://inaturalist-open-data.s3.amazonaws.com/photos/10029907/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10029907/medium.jpg,1536,2048,1,0,22960187,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,53195,species,10,47126,,TRUE,Rumex acetosella,1540586,48460/47126/211194/47125/47124/47366/48382/922206/922242/53196/1540583/1540586,FALSE,1,7,50465,NA,NA,NA,http://en.wikipedia.org/wiki/Rumex_acetosella,Plantae,Sheep's sorrel,introduced,177768765,cc-by-sa,"(c) Agnieszka Kwiecień, Nova, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/177768765/square.jpg,,"Agnieszka Kwiecień, Nova",https://inaturalist-open-data.s3.amazonaws.com/photos/177768765/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/177768765/medium.jpg,2048,1536,4,0,27641431,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,70022,species,10,47126,,TRUE,Pandanus utilis,70025,48460/47126/211194/47125/47163/62488/70024/70025,FALSE,0,1,1825,NA,NA,NA,http://en.wikipedia.org/wiki/Pandanus_utilis,Plantae,Common screwpine,introduced,287346928,NA,"(c) Joel DeMeritt, all rights reserved, uploaded by Joel DeMeritt",https://static.inaturalist.org/photos/287346928/square.jpg,,Joel DeMeritt,https://static.inaturalist.org/photos/287346928/square.jpg,https://static.inaturalist.org/photos/287346928/medium.jpg,2048,1536,0,0,57470909,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,123960,species,10,47126,,TRUE,Heliconia rostrata,1605249,48460/47126/211194/47125/47163/48318/71532/84964/1605233/1605249,FALSE,0,1,10924,NA,NA,NA,http://en.wikipedia.org/wiki/Heliconia_rostrata,Plantae,Hanging Lobster Claw Heliconia,introduced,252914798,NA,"(c) Dimitris S, all rights reserved, uploaded by Dimitris S",https://static.inaturalist.org/photos/252914798/square.jpeg,,Dimitris S,https://static.inaturalist.org/photos/252914798/square.jpeg,https://static.inaturalist.org/photos/252914798/medium.jpeg,1365,2048,1,0,88550237,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,133304,species,10,47126,,TRUE,Oldenlandia corymbosa,131831,48460/47126/211194/47125/47124/47363/47693/788064/788088/131831,FALSE,0,4,9526,NA,NA,NA,https://en.wikipedia.org/wiki/Oldenlandia_corymbosa,Plantae,Old World Diamond Flower,NA,80190470,NA,"(c) Grayson Lee Sasser, all rights reserved, uploaded by Grayson Lee Sasser",https://static.inaturalist.org/photos/80190470/square.jpg,,Grayson Lee Sasser,https://static.inaturalist.org/photos/80190470/square.jpg,https://static.inaturalist.org/photos/80190470/medium.jpg,1041,1593,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,154466,species,10,47126,,TRUE,Alpinia purpurata,123736,48460/47126/211194/47125/47163/48318/52496/1074960/1074961/123736,FALSE,0,3,16824,NA,NA,NA,http://en.wikipedia.org/wiki/Alpinia_purpurata,Plantae,Red Ginger,introduced,96325811,NA,"(c) tnwildbeauty, all rights reserved, uploaded by tnwildbeauty",https://static.inaturalist.org/photos/96325811/square.jpg,,tnwildbeauty,https://static.inaturalist.org/photos/96325811/square.jpg,https://static.inaturalist.org/photos/96325811/medium.jpg,2048,1365,0,0,36224643,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,162376,species,10,47126,,TRUE,Eragrostis atrovirens,57168,48460/47126/211194/47125/47163/47162/47434/975051/1136706/1136775/57168,FALSE,0,3,311,NA,NA,NA,https://en.wikipedia.org/wiki/Eragrostis_atrovirens,Plantae,Thalia Lovegrass,NA,34018588,cc-by,"(c) Jay Horn, some rights reserved (CC BY), uploaded by Jay Horn",https://inaturalist-open-data.s3.amazonaws.com/photos/34018588/square.jpeg,,Jay Horn,https://inaturalist-open-data.s3.amazonaws.com/photos/34018588/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/34018588/medium.jpeg,2048,1152,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,163716,species,10,47126,,TRUE,Heteropogon melanocarpus,72175,48460/47126/211194/47125/47163/47162/47434/326013/635417/1138103/72175,FALSE,0,3,84,NA,NA,NA,NA,Plantae,Sweet Tanglehead,native,235368499,cc-by-nc,"(c) Ryan Fessenden, some rights reserved (CC BY-NC), uploaded by Ryan Fessenden",https://inaturalist-open-data.s3.amazonaws.com/photos/235368499/square.jpeg,,Ryan Fessenden,https://inaturalist-open-data.s3.amazonaws.com/photos/235368499/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/235368499/medium.jpeg,1536,2048,0,0,27149734,native,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,204246,species,10,47126,,TRUE,Atocion armeria,204204,48460/47126/211194/47125/47124/47366/48567/791473/791475/204204,FALSE,2,2,4533,NA,NA,NA,https://en.wikipedia.org/wiki/Silene_armeria,Plantae,Sweet William Catchfly,introduced,43993,cc-by,"(c) TANAKA Juuyoh (田中十洋), some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/43993/square.jpg,,TANAKA Juuyoh (田中十洋),https://inaturalist-open-data.s3.amazonaws.com/photos/43993/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/43993/medium.jpg,1464,2048,1,0,85283268,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,322012,species,10,47126,,TRUE,Iris japonica,1557179,48460/47126/211194/47125/47163/47218/47781/790617/790633/47780/1557179,FALSE,0,2,3036,NA,NA,NA,http://en.wikipedia.org/wiki/Iris_japonica,Plantae,Fringed Iris,introduced,11562842,cc-by-nc-sa,"(c) Marz88, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/11562842/square.jpg,,Marz88,https://inaturalist-open-data.s3.amazonaws.com/photos/11562842/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11562842/medium.jpg,1460,2048,0,0,30015387,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,52355,species,10,47126,,TRUE,Pavonia hastata,52356,48460/47126/211194/47125/47124/48796/48797/860115/860846/52356,FALSE,0,4,2130,NA,NA,NA,http://en.wikipedia.org/wiki/Pavonia_hastata,Plantae,Spearleaf Swampmallow,introduced,5760,cc-by-nc-nd,"(c) David Midgley, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/5760/square.jpg,,David Midgley,https://inaturalist-open-data.s3.amazonaws.com/photos/5760/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/5760/medium.jpg,1876,2042,0,0,3532208,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,52913,species,10,47126,,TRUE,Cichorium intybus,52914,48460/47126/211194/47125/47124/47605/47604/447425/359450/632700/52914,FALSE,0,6,140436,NA,NA,NA,https://en.wikipedia.org/wiki/Chicory,Plantae,chicory,introduced,444383501,cc-by-nc,"(c) Ethan Beaver, some rights reserved (CC BY-NC), uploaded by Ethan Beaver",https://inaturalist-open-data.s3.amazonaws.com/photos/444383501/square.jpeg,,Ethan Beaver,https://inaturalist-open-data.s3.amazonaws.com/photos/444383501/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/444383501/medium.jpeg,1365,2048,1,0,21245245,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,77059,species,10,47126,,TRUE,Erucastrum gallicum,72124,48460/47126/211194/47125/47124/71275/47204/1473853/1473856/574731/72124,FALSE,0,5,2214,NA,NA,NA,http://en.wikipedia.org/wiki/Erucastrum_gallicum,Plantae,Hairy Rocket,introduced,1661592,cc-by-nc-nd,"(c) Dan Mullen, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/1661592/square.jpg,,Dan Mullen,https://inaturalist-open-data.s3.amazonaws.com/photos/1661592/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1661592/medium.jpg,1280,1023,0,0,48245382,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,79434,species,10,47126,,TRUE,Trifolium vesiculosum,1582577,48460/47126/211194/47125/47124/47123/47122/507502/512504/51876/967289/1582577,FALSE,0,3,2001,NA,NA,NA,https://en.wikipedia.org/wiki/Trifolium_vesiculosum,Plantae,arrowleaf clover,introduced,3795797,NA,"(c) Valter Jacinto, all rights reserved",https://static.inaturalist.org/photos/3795797/square.jpg,,Valter Jacinto,https://static.inaturalist.org/photos/3795797/square.jpg,https://static.inaturalist.org/photos/3795797/medium.jpg,900,675,0,0,34703514,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,135413,species,10,47126,,TRUE,Liquidambar formosana,49661,48460/47126/211194/47125/47124/71289/71434/49661,FALSE,1,1,7712,NA,NA,NA,http://en.wikipedia.org/wiki/Liquidambar_formosana,Plantae,Chinese Sweetgum,introduced,58424720,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/58424720/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/58424720/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58424720/medium.jpeg,1536,2048,0,0,91276854,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,166055,species,10,47126,,TRUE,Paederia cruddasiana,126582,48460/47126/211194/47125/47124/47363/47693/788064/788077/126582,FALSE,0,2,33,NA,NA,NA,NA,Plantae,onion vine,introduced,235326896,cc-by-sa,"(c) Douglas Goldman, some rights reserved (CC BY-SA), uploaded by Douglas Goldman",https://inaturalist-open-data.s3.amazonaws.com/photos/235326896/square.jpg,,Douglas Goldman,https://inaturalist-open-data.s3.amazonaws.com/photos/235326896/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/235326896/medium.jpg,1371,2048,0,0,26100196,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,283915,species,10,47126,,TRUE,Rhapis excelsa,272942,48460/47126/211194/47125/47163/48866/48867/475433/785799/785800/272942,FALSE,0,2,5951,NA,NA,NA,http://en.wikipedia.org/wiki/Rhapis_excelsa,Plantae,Little Lady Palm,introduced,11413070,NA,"(c) Chia Ling Yu, all rights reserved, uploaded by Chia Ling Yu",https://static.inaturalist.org/photos/11413070/square.jpg,,Chia Ling Yu,https://static.inaturalist.org/photos/11413070/square.jpg,https://static.inaturalist.org/photos/11413070/medium.jpg,1536,2048,0,0,48463230,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,327294,species,10,47126,,TRUE,Musa velutina,62911,48460/47126/211194/47125/47163/48318/62910/62911,FALSE,0,1,4050,NA,NA,NA,http://en.wikipedia.org/wiki/Musa_velutina,Plantae,Pink Banana,introduced,109636522,cc-by-nc,"(c) rick_tomlinson, some rights reserved (CC BY-NC), uploaded by rick_tomlinson",https://inaturalist-open-data.s3.amazonaws.com/photos/109636522/square.jpg,,rick_tomlinson,https://inaturalist-open-data.s3.amazonaws.com/photos/109636522/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/109636522/medium.jpg,2048,1536,0,0,32906027,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,51306,species,10,47126,,TRUE,Linum usitatissimum,1595677,48460/47126/211194/47125/47124/51820/51308/848242/51309/1595677,FALSE,0,6,6315,NA,NA,NA,http://en.wikipedia.org/wiki/Flax,Plantae,common flax,introduced,41906068,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/41906068/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/41906068/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/41906068/medium.jpeg,960,1280,0,0,77527691,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,52405,species,10,47126,,TRUE,Linaria maroccana,1486811,48460/47126/211194/47125/47124/48151/50638/556743/50791/1441535/1486811,FALSE,0,5,2940,NA,NA,NA,http://en.wikipedia.org/wiki/Linaria_maroccana,Plantae,Annual Toadflax,introduced,69186632,cc-by-nc,"(c) jennalynnbadger, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/69186632/square.jpg,,jennalynnbadger,https://inaturalist-open-data.s3.amazonaws.com/photos/69186632/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/69186632/medium.jpg,2048,1536,0,0,51656794,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,55189,species,10,47126,,TRUE,Aristolochia littoralis,54464,48460/47126/211194/47125/47124/60244/52860/958334/54464,FALSE,2,3,2675,NA,NA,NA,http://en.wikipedia.org/wiki/Aristolochia_littoralis,Plantae,Calico-flower,NA,145840072,cc-by-nc,"(c) Kavina, some rights reserved (CC BY-NC), uploaded by Kavina",https://inaturalist-open-data.s3.amazonaws.com/photos/145840072/square.jpeg,,Kavina,https://inaturalist-open-data.s3.amazonaws.com/photos/145840072/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/145840072/medium.jpeg,2048,1536,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,63190,species,10,47126,,TRUE,Solanum melongena,1435339,48460/47126/211194/47125/47124/48515/48516/634936/634950/50641/1435339,FALSE,1,4,6398,NA,NA,NA,http://en.wikipedia.org/wiki/Eggplant,Plantae,eggplant,introduced,236442471,cc-by,"(c) Diogo Luiz, some rights reserved (CC BY), uploaded by Diogo Luiz",https://inaturalist-open-data.s3.amazonaws.com/photos/236442471/square.jpg,,Diogo Luiz,https://inaturalist-open-data.s3.amazonaws.com/photos/236442471/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/236442471/medium.jpg,1125,1500,2,0,27671155,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,67759,species,10,47126,,TRUE,Coriandrum sativum,67758,48460/47126/211194/47125/47124/48700/48699/790553/790580/67758,FALSE,0,6,5826,NA,NA,NA,http://en.wikipedia.org/wiki/Coriander,Plantae,coriander,introduced,30423712,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/30423712/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/30423712/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/30423712/medium.jpeg,1536,2048,0,0,24205358,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,79408,species,10,47126,,TRUE,Trifolium arvense,1582389,48460/47126/211194/47125/47124/47123/47122/507502/512504/51876/967289/1582389,FALSE,1,5,33799,NA,NA,NA,http://en.wikipedia.org/wiki/Trifolium_arvense,Plantae,rabbitfoot clover,introduced,373093329,cc-by-nc-sa,"(c) Pierre Corbrion, some rights reserved (CC BY-NC-SA), uploaded by Pierre Corbrion",https://inaturalist-open-data.s3.amazonaws.com/photos/373093329/square.jpeg,,Pierre Corbrion,https://inaturalist-open-data.s3.amazonaws.com/photos/373093329/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/373093329/medium.jpeg,1536,2048,0,0,10104225,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,79487,species,10,47126,,TRUE,Verbena bonariensis,53317,48460/47126/211194/47125/47124/48151/49194/936160/53317,FALSE,2,5,18043,NA,NA,NA,http://en.wikipedia.org/wiki/Verbena_bonariensis,Plantae,purpletop vervain,introduced,283884295,cc-by-nc,"(c) akolter, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/283884295/square.jpg,,akolter,https://inaturalist-open-data.s3.amazonaws.com/photos/283884295/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/283884295/medium.jpg,982,981,2,1,20417099,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,82814,species,10,47126,,TRUE,Nelumbo nucifera,82815,48460/47126/211194/47125/47124/64516/71577/82815,FALSE,1,2,8863,NA,NA,NA,https://en.wikipedia.org/wiki/Nelumbo_nucifera,Plantae,Sacred Lotus,introduced,116385724,cc-by-nc,"(c) Inessa, some rights reserved (CC BY-NC), uploaded by Inessa",https://inaturalist-open-data.s3.amazonaws.com/photos/116385724/square.jpeg,,Inessa,https://inaturalist-open-data.s3.amazonaws.com/photos/116385724/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/116385724/medium.jpeg,1536,2048,1,0,87557252,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,123728,species,10,47126,,TRUE,Cymbopogon citratus,54494,48460/47126/211194/47125/47163/47162/47434/326013/635417/1138103/54494,FALSE,0,3,7990,NA,NA,NA,http://en.wikipedia.org/wiki/Cymbopogon_citratus,Plantae,Lemon Grass,introduced,61513592,cc-by-nc,"(c) Yantza Farm, Zamora-Chinchipe, Ecuador, some rights reserved (CC BY-NC), uploaded by Yantza Farm, Zamora-Chinchipe, Ecuador",https://inaturalist-open-data.s3.amazonaws.com/photos/61513592/square.jpg,,"Yantza Farm, Zamora-Chinchipe, Ecuador",https://inaturalist-open-data.s3.amazonaws.com/photos/61513592/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/61513592/medium.jpg,1536,2048,0,0,21062220,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,153021,species,10,47126,,TRUE,Cuphea ignea,153022,48460/47126/211194/47125/47124/47791/58935/153022,FALSE,2,4,1807,NA,NA,NA,http://en.wikipedia.org/wiki/Cuphea_ignea,Plantae,Cigar plant,introduced,89943125,NA,"(c) Eerika Schulz, all rights reserved",https://static.inaturalist.org/photos/89943125/square.jpg,,Eerika Schulz,https://static.inaturalist.org/photos/89943125/square.jpg,https://static.inaturalist.org/photos/89943125/medium.jpg,768,1024,0,0,99365882,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,163640,species,10,47126,,TRUE,Heliconia latispatha,1605238,48460/47126/211194/47125/47163/48318/71532/84964/1605231/1605238,FALSE,0,3,5853,NA,NA,NA,http://en.wikipedia.org/wiki/Heliconia_latispatha,Plantae,Expanded Lobsterclaw,introduced,22739965,cc-by-nc,"(c) Rich Kostecke, some rights reserved (CC BY-NC), uploaded by Rich Kostecke",https://inaturalist-open-data.s3.amazonaws.com/photos/22739965/square.jpg,,Rich Kostecke,https://inaturalist-open-data.s3.amazonaws.com/photos/22739965/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/22739965/medium.jpg,2048,1365,2,0,28459985,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,163952,species,10,47126,,TRUE,Hyparrhenia rufa,71939,48460/47126/211194/47125/47163/47162/47434/326013/635417/1138097/71939,FALSE,0,4,660,NA,NA,NA,http://en.wikipedia.org/wiki/Hyparrhenia_rufa,Plantae,thatching grass,NA,184441719,cc-by-nc,"(c) Scott W. Gavins, some rights reserved (CC BY-NC), uploaded by Scott W. Gavins",https://inaturalist-open-data.s3.amazonaws.com/photos/184441719/square.jpeg,,Scott W. Gavins,https://inaturalist-open-data.s3.amazonaws.com/photos/184441719/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/184441719/medium.jpeg,1536,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,165755,species,10,47126,,TRUE,Nymphaea lotus,51122,48460/47126/211194/47125/47124/51120/51121/51122,FALSE,1,2,1997,NA,NA,NA,http://en.wikipedia.org/wiki/Nymphaea_lotus,Plantae,Egyptian white water-lily,introduced,121515623,cc-by-sa,"(c) 阿橋 HQ, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/121515623/square.jpg,,阿橋 HQ,https://inaturalist-open-data.s3.amazonaws.com/photos/121515623/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/121515623/medium.jpg,1536,2048,0,0,17286249,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,283424,species,10,47126,,TRUE,Costus scaber,132202,48460/47126/211194/47125/47163/48318/71483/132202,FALSE,0,2,999,NA,NA,NA,https://en.wikipedia.org/wiki/Costus_scaber,Plantae,Indian head ginger,introduced,4457545,cc-by-nc,"(c) Dave Skinner, some rights reserved (CC BY-NC), uploaded by Dave Skinner",https://inaturalist-open-data.s3.amazonaws.com/photos/4457545/square.jpeg,,Dave Skinner,https://inaturalist-open-data.s3.amazonaws.com/photos/4457545/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/4457545/medium.jpeg,1200,900,0,0,25544806,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
